query,link,score,id
income tax,/government/news/self-assessment-helplineto-focus-on-priority-queries,1,2fe90eb4-95a7-40f5-83d6-feb4960b755f
income tax,/guidance/income-tax-when-you-rent-out-a-property-working-out-your-rental-income,1,156dfe30-8568-4401-9bf2-f86219d42bd1
income tax,/government/publications/non-resident-landlord-application-to-have-uk-rental-income-without-deductio,1,8ae2156b-c5b1-4ec0-89a5-8faa78c368d1
income tax,/hmrc-internal-manuals/capital-gains-manual/cg14304,1,5883ce73-988c-5f2e-8c3c-af7f913ad440
income tax,/government/publications/income-tax-claim-for-a-repayment-of-tax-when-you-have-stopped-working-pension-death-benefit-lump-sum-p50zdb,1,f4ae1fca-17df-4dad-a7e7-2e20b5dfff7c
income tax,/guidance/starter-checklist-for-paye,1,73fabab0-70c5-4b25-aa50-afa645d9bcaa
income tax,/government/news/self-assessment-payments-via-the-hmrc-app-treble-to-121-million,1,854ad584-ea57-4f34-9eb5-2ef32830ff84
income tax,/guidance/send-an-income-tax-relief-claim-for-job-expenses-by-post,1,1c1b902b-b226-43e8-9959-286d3315e23d
income tax,/government/collections/income-tax-forms,1,60273a31-7631-11e4-a3cb-005056011aef
income tax,/hmrc-internal-manuals/inheritance-tax-manual/ihtm28151,1,f8271db9-1a77-50b6-b4ec-382afdd1904f
jobs,/find-a-job,3,a01fcb59-5dc8-4bf5-b06d-dd567a6d2f5f
jobs,/guidance/free-courses-for-jobs,3,a24feac1-61e1-47c6-b218-5c3b120956bf
jobs,/skilled-worker-visa,3,f9015c31-61c2-4504-8eb0-242cd75aee19
jobs,/view-right-to-work,2,4b0906d6-8fe8-48c0-ac72-b1ee98cb5e01
jobs,/find-teaching-job,2,4094bbda-b093-452b-b9ef-5bc69dfe81e3
jobs,/contact-jobcentre-plus,2,7f6e97b2-fc2e-4e21-b854-88fcb84d866d
jobs,/job-offers-your-rights,2,b40c8e69-f4e1-4f15-9ffa-9407f9ae0488
jobs,/advertise-job,2,6ed386d1-37bc-4c4e-80b2-92fe96af73f5
jobs,/prove-right-to-work,2,ebf341bc-aa8f-4105-a042-b7ba1b7a110e
jobs,/student-jobs-paying-tax,2,d9a3005e-f498-45fc-947d-49d404465c0e
jobs,/check-income-tax-current-year,2,36f6dee6-2942-4787-85a5-180a9d71e6e0
jobs,/tax-relief-for-employees,2,16973534-2f5a-4c12-98bb-341907b6b15f
jobs,/health-care-worker-visa,2,53226059-d719-4f9b-9e39-d8500b1a8683
jobs,/check-job-applicant-right-to-work,2,63fe19b5-bbcd-4712-9250-a1cd3125c470
jobs,/universal-credit,2,f790dc71-386e-4440-9689-31f94e7ac64d
jobs,/government/organisations/driver-and-vehicle-licensing-agency,2,70580624-93b5-4aed-823b-76042486c769
jobs,/cold-weather-payment,2,bc6d2c61-3cc8-4a02-af7f-3ed1534eda64
jobs,/guidance/immigration-rules/immigration-rules-appendix-shortage-occupation-list,2,9db783f5-d030-430f-864f-58d753d98238
jobs,/guidance/temporary-jobcentres-during-the-coronavirus-covid-19-pandemic,2,325d76f2-3947-4abf-90d5-cf8e1e0a3911
jobs,/employers-checks-job-applicants,2,a7013b96-6ec8-4e87-a79c-54b766b64cdf
jobs,/guidance/using-the-civil-service-jobs-website,2,a49e910b-b8a3-4927-9453-0f59ba0f4155
jobs,/government/collections/dfid-jobs,2,5eb66737-7631-11e4-a3cb-005056011aef
jobs,/skilled-worker-visa/your-job,2,f9015c31-61c2-4504-8eb0-242cd75aee19
jobs,/estimate-income-tax,2,3eb1ae4f-3c40-4824-b57b-b7715b8a4bbf
jobs,/jobsearch-rights,2,c67916ea-924c-425a-9a8b-1596c8ecba6f
jobs,/skilled-worker-visa/how-much-it-costs,2,f9015c31-61c2-4504-8eb0-242cd75aee19
jobs,/government/collections/job-sharing-in-the-civil-service,2,2625ee76-58ea-4f7b-bfc7-9f8601a9db57
jobs,/government/collections/job-and-skills-data,2,f692efb6-05b9-456e-867d-536cac50e591
jobs,/request-copy-criminal-record,2,f855ae48-818f-40de-9a7f-5b0b91c62b5c
jobs,/government/collections/plan-for-jobs-skills-employment-and-support-programmes-for-jobseekers,2,59feb880-6402-468f-b4fc-a4dbbb2dbeb7
jobs,/government/consultations/bringing-goods-into-the-uk-temporarily/bringing-goods-into-the-uk-temporarily-call-for-evidence,2,42c1aea7-ddb1-4b4b-83cd-8972a3b4e58d
jobs,/government/publications/evaluation-of-the-level-3-free-courses-for-jobs-offer,1,bccae865-a007-45ee-86c9-be2815f669ea
jobs,/government/fatalities/ministry-of-defence-confirms-the-death-of-major-kevin-mccool,1,ed7107aa-7d2a-4f4a-9c99-8452417c4457
jobs,/calculate-your-redundancy-pay,1,d2786d90-20fa-467e-ac4a-ff51dcd01b4f
jobs,/government/collections/the-future-of-jobs-and-skills,1,5f4e6cff-7631-11e4-a3cb-005056011aef
jobs,/guidance/find-a-job-homes-for-ukraine,1,e9fd5f89-810c-48e7-b738-0c9ba5da316d
jobs,/apply-to-come-to-the-uk/choose-a-visa,1,76698ffe-70ab-4fda-be0d-755234f6d340
jobs,/employment-tribunal-decisions/mrs-j-potter-v-st-helens-and-knowsley-teaching-hospitals-nhs-trust-2408857-slash-2021,1,ceeeb85e-d37b-41a5-a6ca-9e2319e256ee
jobs,/guidance/sifting-job-applications-vx,1,1a5b8fd3-d61f-4096-b8c5-314800f0d7d9
jobs,/government/consultations/the-future-of-customs-declarations/the-future-of-customs-declarations-call-for-evidence,1,14202806-92f3-42ab-99ce-7adc04ec62b1
jobs,/employment-tribunal-decisions/ms-f-farah-v-spire-healthcare-ltd-2402629-slash-2021,1,2feea1d5-aaa6-433e-ae0f-23fdec5c4182
jobs,/employment-tribunal-decisions/mr-a-wood-v-moran-logistics-ltd-1800987-slash-2023,1,7223175c-feef-4a6f-bca5-2f746826f0eb
jobs,/government/publications/bridging-accommodation-exit-plans-for-resettled-afghans,1,a74c17cc-a3c5-4e63-ac7d-1d5f3bad5b95
jobs,/guidance/find-a-skills-bootcamp/eligibility,1,ac0374aa-a1af-4180-af2c-b44ea6b69ca5
jobs,/government/publications/register-of-licensed-sponsors-workers,1,5ec0ea91-7631-11e4-a3cb-005056011aef
jobs,/skilled-worker-visa/if-you-work-in-healthcare-or-education,1,f9015c31-61c2-4504-8eb0-242cd75aee19
jobs,/government/publications/suicide-prevention-strategy-for-england-2023-to-2028,1,dc8eba49-8326-4c9e-bc21-27584a275420
jobs,/government/publications/flexi-job-apprenticeships,1,5f4f1e6e-8c22-4f29-8308-6bec6bf40142
jobs,/government/publications/shortage-occupation-list-call-for-evidence-2023,1,8b324726-3164-4d3f-acd7-7a8e98ccddc8
jobs,/sign-in-universal-credit,1,b220a437-0d51-4390-9993-63345d0c83ad
jobs,/government/publications/blue-planet-fund,1,08ca66a0-40e8-4a62-aa25-02cc7c52ab5b
jobs,/government/publications/workwell,1,50b971b2-40c0-449c-aef6-1629aa4c65ae
jobs,/government/publications/qualititive-research-study-on-quality-of-marking,1,eb4b78a8-f941-4686-81cf-82c6d4dc93f1
jobs,/government/publications/coronavirus-job-retention-scheme-evaluation-plan,1,43161e34-bb71-4b27-9e36-19423ca26cf0
jobs,/calculate-your-holiday-entitlement,1,deedf6f8-389b-4b34-a5b1-faa9ef909a70
jobs,/guidance/district-provision-tool/ex-offenders,1,78ee5b81-9325-45bf-a065-f08d64a5a217
jobs,/employment-tribunal-decisions/miss-n-gibson-and-others-v-parc-essex-ltd-3203961-slash-2022-and-others,1,c29ec72f-4c17-42a5-8c66-0824bb8f3f94
jobs,/hmrc-internal-manuals/tax-credits-manual/tcm0156080,1,689f5713-b89a-5ea8-b4de-6eddaf0a96bc
jobs,/government/publications/heat-pump-ready-programme-stream-2-wave-2-opportunities,1,a027aeb3-cd6d-402c-a083-509a71ec3b54
jobs,/guidance/public-appointments,1,8a29bee6-52c6-4976-8d3a-02b57bb02c3f
jobs,/government/news/offshore-wind-giant-secures-370-million-ukef-backed-facility-to-expand-uk-business,1,18d911eb-48a8-4a04-8ec0-b99328a41c78
jobs,/guidance/immigration-rules/immigration-rules-appendix-skilled-worker,1,62615fd0-8bd1-4637-8515-712577828b53
jobs,/health-care-worker-visa/your-job,1,53226059-d719-4f9b-9e39-d8500b1a8683
jobs,/government/collections/guidance-for-vacancy-holders-using-civil-service-jobs-vx,1,dc0b6e84-63bd-4b1b-9c58-fadbed6bf722
jobs,/guidance/qualification-funding-approval/other-approval-principles-level-3-free-courses-for-jobs,1,d991c7a1-76e3-4c40-bf7a-b85a255e3bba
jobs,/employment-tribunal-decisions/mr-c-oneil-v-brook-street-uk-ltd-and-home-office-6000069-slash-2022-and-6000084-slash-2022,1,c11a1eaa-4b57-4a69-a686-29db37a0e616
jobs,/government/publications/flexi-job-apprenticeships/flexi-job-apprenticeship-agencies,1,5f4f1e6e-8c22-4f29-8308-6bec6bf40142
jobs,/government/organisations/uk-hydrographic-office,1,27ed5a13-e8e3-4dc1-9775-902d351e9ef4
jobs,/government/news/we-are-the-operational-delivery-profession,1,dc2a87fa-eca6-49b0-abc1-b952085bac4e
jobs,/government/publications/why-is-international-development-so-important-now,1,a260467f-0ccf-4d96-b1b8-c0a606f0b944
jobs,/government/organisations/department-for-work-pensions/about/recruitment,1,5f54f42e-7631-11e4-a3cb-005056011aef
jobs,/government/publications/applying-for-health-and-social-care-jobs-in-the-uk-from-abroad,1,82429593-bdbd-4a94-95bb-60ddff59b2e8
jobs,/government/publications/app-developer-survey-2023,1,cdb0d161-ecd2-423a-80f2-e24e67ea99c5
jobs,/government/news/new-prison-strategy-to-rehabilitate-offenders-and-cut-crime,1,c4acaeb7-7a2e-497b-8095-909a512dc654
jobs,/guidance/national-planning-policy-framework/8-promoting-healthy-and-safe-communities,1,9cdefe5d-1a6c-4bb6-9d04-ecd26f4e67dd
jobs,/guidance/immigration-rules/immigration-rules-appendix-global-business-mobility-routes,1,22e01069-27e8-4413-86b3-90629061f327
jobs,/guidance/immigration-rules/immigration-rules-appendix-skilled-occupations,1,1a77438e-e3d1-42b8-ac50-0e98004f9264
ni,/national-insurance-rates-letters,3,0cdbefbb-257a-40f9-97c4-eaef93e163fa
ni,/browse/tax/national-insurance,3,67a359ef-0241-4776-a6c6-9d84e6b573cc
ni,/claim-national-insurance-refund,2,75bc16ab-5aec-4816-af53-5204c3b24bcc
ni,/government/collections/national-insurance-contributions-statistics,2,5eb83dc7-7631-11e4-a3cb-005056011aef
ni,/national-insurance-rates-letters/contribution-rates,2,0cdbefbb-257a-40f9-97c4-eaef93e163fa
ni,/national-insurance-rates-letters/category-letters,2,0cdbefbb-257a-40f9-97c4-eaef93e163fa
ni,/government/publications/national-insurance-ni-for-the-self-employed-consultation-ssac-response,2,185b0437-a9d7-4daa-84f7-982cc55b0d07
ni,/guidance/apply-to-be-a-uk-cab-for-product-safety-and-metrology,2,e9ed85a0-8936-4090-8467-5b33e43a42f0
ni,/contracts-finder,2,8fa5f9aa-ae6f-4d77-a474-ef7246e91c63
ni,/government/organisations/legal-services-agency-northern-ireland,1,892b7d05-ad17-4872-b8ed-b6defa9d9ab2
ni,/government/publications/dbs-identity-checking-guidelines/id-checking-guidelines-for-countersignator,1,5dc0d705-7631-11e4-a3cb-005056011aef
ni,/government/publications/autumn-statement-2023-national-insurance-factsheet,1,974f3db4-97bd-4692-b7f2-05168a7cd64d
ni,/guidance/apply-for-an-eu-ecolabel,1,697685ca-e0fe-4cb8-83a1-2ae6ccb5b83b
ni,/biometric-residence-permits,1,6bcb87c7-0d26-4fb0-8079-c2dfa09220f3
passports,/apply-renew-passport,3,a350d322-669c-4acc-8b54-08c342afd569
passports,/renew-adult-passport,3,82248bb1-c4d6-41e0-9494-d98123475626
passports,/browse/abroad/passports,3,dd842862-e148-4fe3-b363-e57d6a2689aa
passports,/renew-adult-passport/renew,2,82248bb1-c4d6-41e0-9494-d98123475626
passports,/get-a-child-passport,2,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/get-a-passport-urgently,2,89426190-c98e-4997-8149-7e0f03aecc8d
passports,/passport-advice-line,2,99d076d9-a9f7-4b25-9031-85e311c01da5
passports,/renew-adult-passport/replace,2,82248bb1-c4d6-41e0-9494-d98123475626
passports,/get-a-child-passport/renew-a-child-passport,2,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/government/organisations/hm-passport-office,2,3a96a1e0-21e3-4aae-8e84-f90860ed3dbf
passports,/track-passport-application,2,e618b137-0d81-49b5-aa38-9fe2f397401d
passports,/overseas-passports,2,4c5096d7-b074-4f8c-8412-0ec8718b5d00
passports,/apply-first-adult-passport,2,a6657a49-a0b8-4f86-a3a4-131c681e07bd
passports,/report-a-lost-or-stolen-passport,2,f02fc2c9-f5ff-4ea2-acc4-730bbda957bb
passports,/photos-for-passports,2,eea679a8-dc15-4eb3-ad10-089b69e94512
passports,/changing-passport-information,2,edc047e5-d91f-4561-bbed-ae7667e75214
passports,/get-a-child-passport/first-child-passport,2,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/renew-adult-passport/overview,2,82248bb1-c4d6-41e0-9494-d98123475626
passports,/get-a-passport-urgently/1-week-fast-track-service,2,89426190-c98e-4997-8149-7e0f03aecc8d
passports,/get-a-passport-urgently/online-premium-service,2,89426190-c98e-4997-8149-7e0f03aecc8d
passports,/get-a-passport-urgently/how-to-apply,2,89426190-c98e-4997-8149-7e0f03aecc8d
passports,/government/organisations/hm-passport-office/about/about-our-services,2,22690ffb-2e4d-4802-8985-50d25902239d
passports,/countersigning-passport-applications,2,919c7165-ed03-45d4-9e88-fa32d2a7e329
passports,/get-a-child-passport/replace-a-lost-stolen-or-damaged-child-passport,2,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/passport-fees,2,8b59b474-9775-4366-97ee-97a66740411c
passports,/confirm-identity-online-for-passport-application,2,14aa561f-50ad-44cd-88c7-ced0aee35d4e
passports,/government/collections/ips-passports-policy,2,5eb76a19-7631-11e4-a3cb-005056011aef
passports,/get-a-child-passport/overview,2,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/find-regional-passport-office,2,941a248b-91f4-40ac-b3ad-bd49177b42f4
passports,/get-a-child-passport/adopted-fostered-children,2,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/get-a-child-passport/replace-a-damaged-child-passport,1,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/government/publications/delivery-addresses-for-passports-and-documents/delivery-addresses-for-passports-and-documents-accessible,1,4fbbc705-1e18-4a6a-9be1-635b43b42c8e
passports,/government/organisations/home-office/about/our-governance,1,51213a5b-34b1-427c-a86f-4e47eea681b7
passports,/get-a-child-passport/surrogacy-and-sperm-donation,1,dabfc6b3-d88c-458f-a9fb-f286b987509b
passports,/apply-first-provisional-driving-licence,1,f725a60e-a666-4269-82b0-946ecfb84b7c
passports,/british-passport-eligibility,1,dac49c88-3e53-4816-a61b-c0283944026e
passports,/personal-tax-account,1,f4f2c99e-6d0a-4f2f-b3d0-ff2d00e33887
pensions,/check-state-pension,3,cde068da-883e-42e1-a54d-802ebb7bb57a
pensions,/check-national-insurance-record,3,cb366ff9-c541-4497-acc6-8f643c901e85
pensions,/contact-pension-service,3,e22f24c4-cbcb-49d9-913d-ecdf7e3a4cd3
pensions,/government/organisations/department-for-work-pensions,3,b548a09f-8b35-4104-89f4-f1a40bf3136d
pensions,/state-pension-age,3,5491c439-1c83-4044-80d3-32cc3613b739
pensions,/find-pension-contact-details,3,4541d01b-4401-48d3-945e-86766d02f692
pensions,/new-state-pension,3,27ebbb86-7d5a-4aef-bba6-2631f45d3355
pensions,/browse/working/state-pension,3,57356c7f-feb7-4b18-8bda-e2274307186b
pensions,/pension-credit,2,36110496-f717-4ac9-9698-60601ab77454
pensions,/get-state-pension,2,01a71eb2-b6b5-4af8-9725-6f681915206b
pensions,/pension-credit/change-of-circumstances,2,36110496-f717-4ac9-9698-60601ab77454
pensions,/tax-on-pension,2,60412ad2-e0a7-4000-8517-41e5460419e6
pensions,/state-pension,2,fb626a9c-02bf-4f30-a4d9-0db6807605f1
pensions,/check-income-tax-current-year,2,36f6dee6-2942-4787-85a5-180a9d71e6e0
pensions,/pension-credit-calculator,2,71f3a75b-5f0f-403e-bcc3-cf62df89afb2
pensions,/pension-credit/how-to-claim,2,36110496-f717-4ac9-9698-60601ab77454
pensions,/pension-credit/what-youll-get,2,36110496-f717-4ac9-9698-60601ab77454
pensions,/guidance/cost-of-living-payment,2,f141b6dd-9064-4675-95c5-e61a8dc49cda
pensions,/pension-credit/eligibility,2,36110496-f717-4ac9-9698-60601ab77454
pensions,/log-in-register-hmrc-online-services,2,632d1ae0-0340-4a23-87b0-595bb596e5f4
pensions,/workplace-pensions,2,b7a61b37-c495-42b3-82ee-9099d80b4889
pensions,/pension-credit/overview,2,36110496-f717-4ac9-9698-60601ab77454
pensions,/personal-tax-account,2,f4f2c99e-6d0a-4f2f-b3d0-ff2d00e33887
pensions,/international-pension-centre,2,997d454e-14e5-4ab2-8e31-7c52b9b2f6c6
pensions,/additional-state-pension,2,e78637eb-3be4-408c-9f9c-d2336635c0ca
pensions,/deferring-state-pension,2,618f204c-53f7-456a-ac2f-6039c7c99f07
pensions,/personal-pensions-your-rights,2,ebf8eb71-e7d0-40c4-a3bc-b208cdb35750
pensions,/pension-types,2,10dfa11f-c42a-4084-a5df-daeef83b5bf4
pensions,/estimate-income-tax,2,3eb1ae4f-3c40-4824-b57b-b7715b8a4bbf
pensions,/cold-weather-payment,2,bc6d2c61-3cc8-4a02-af7f-3ed1534eda64
pensions,/guidance/technical-guidance-for-official-receivers/57-pensions,2,75a84486-2730-4236-92c0-b54e1a4f43d9
pensions,/guidance/pensions-and-compensation-for-veterans,2,5c8ec3dc-7631-11e4-a3cb-005056011aef
pensions,/government/publications/the-basic-state-pension,2,5e168473-7631-11e4-a3cb-005056011aef
pensions,/workplace-pensions/managing-your-pension,2,b7a61b37-c495-42b3-82ee-9099d80b4889
pensions,/state-pension-if-you-retire-abroad,2,67e60d9c-6479-49f1-be15-d895c2796a94
pensions,/transferring-your-pension,2,fc8cc90a-164d-4b4f-989b-2be237145ebb
pensions,/early-retirement-pension,2,a3808378-162c-4c5c-9c5f-bbac7e513646
pensions,/contracted-out,2,a248f622-8acb-4cc0-b46e-1c39c792d243
pensions,/hmrc-internal-manuals/trusts-settlements-and-estates-manual/tsem5225,2,84116072-854c-5586-9457-9fe71b6d3e9c
pensions,/find-pension-centre,2,928cc490-f218-4d18-a1c7-ecddc04533b3
pensions,/hmrc-internal-manuals/savings-and-investment-manual/saim2340,2,051df131-bec0-5d37-b767-bd831ddea64e
pensions,/hmrc-internal-manuals/national-minimum-wage-manual/nmwm09260,2,02b3ca3e-e11c-523c-a403-a61e454290b7
pensions,/state-pension-through-partner,2,42a41808-b338-4e4b-a703-47195982f4c8
pensions,/hmrc-internal-manuals/capital-gains-manual/cg13080,1,8f7a9cca-4b93-5119-9c47-563c5ad03eed
pensions,/hmrc-internal-manuals/capital-gains-manual/cg67650,1,e63d8501-62e3-5f8f-8d0b-76b79bc5a91b
pensions,/government/collections/overseas-pension-schemes,1,b8b589cb-7732-45a0-a5c8-b32fe71d5584
pensions,/guidance/pension-schemes-value-your-pension-for-lifetime-allowance-protection,1,f09f0880-e57c-41ed-9643-beedfe793d8a
pensions,/universal-credit,1,f790dc71-386e-4440-9689-31f94e7ac64d
pensions,/hmrc-internal-manuals/business-income-manual/bim46030,1,2b0dc847-124b-548d-ac91-9d185ddf74c8
pensions,/government/collections/tri-service-pension-codes,1,5eb6701a-7631-11e4-a3cb-005056011aef
pensions,/hmrc-internal-manuals/pensions-tax-manual/ptm053370,1,1899d4dc-c50a-5672-8900-0d2c309cdaa4
pensions,/winter-fuel-payment,1,403018fa-663a-4b5a-bf4c-38dcde904082
pensions,/attendance-allowance,1,916b042a-ee5c-420b-8481-17c74e7bb456
pensions,/government/publications/application-for-a-state-pension-statement,1,5e1683d9-7631-11e4-a3cb-005056011aef
pensions,/renew-driving-licence,1,da48bba8-7358-4e54-a89e-c618a5265448
pensions,/government/collections/state-pension-age-review-2023,1,bc27fe22-1af3-4a24-b97d-674140e0b7e5
pensions,/government/publications/pension-schemes-bill-report-on-the-consolidation-of-the-legislation-relating-to-pension-schemes,1,5ef8770b-7631-11e4-a3cb-005056011aef
pensions,/workplace-pensions/get-help,1,b7a61b37-c495-42b3-82ee-9099d80b4889
pensions,/government/organisations/single-financial-guidance-body,1,ccc9dff8-87b7-4d0f-8d78-b8339063b440
pensions,/hmrc-internal-manuals/international-exchange-of-information/ieim401760,1,ae8afa28-a34e-5c4b-b5f9-661d3406c08a
pensions,/government/publications/pension-schemes-newsletter-154-november-2023,1,e29aa2b6-73e3-43c6-aa8c-77d46db99265
pensions,/hmrc-internal-manuals/trusts-settlements-and-estates-manual/tsem5220,1,85f7d19f-5bad-5871-b8f3-2e65db068bc2
pensions,/the-warm-home-discount-scheme,1,b9787536-5b9c-4caf-b83b-4f593e9a2191
pensions,/over-80-pension,1,a177f82a-af5e-4af3-b2b5-4d3961f8cabc
pensions,/hmrc-internal-manuals/stamp-duty-land-tax-manual/sdltm31800,1,015aed4a-d9e4-53bb-b9e1-a3b75c29f8c2
pensions,/guidance/claim-a-tax-refund-when-youve-taken-a-small-pension-lump-sum-p53,1,a8d894d0-4e4e-4e9c-9aa6-8439af57c2e9
pensions,/carers-allowance,1,f508898d-1ba0-46f7-b150-828166886d97
pensions,/government/collections/state-pension-underpayments-progress-on-cases,1,6581e18e-e582-4d1a-8e5b-60acff0c18c8
pensions,/hmrc-internal-manuals/stamp-duty-land-tax-manual/sdltm31812,1,6010cc70-2002-52a9-bab7-9266102d4ffd
pensions,/guidance/academy-trust-handbook/part-2-main-financial-requirements,1,deb37e62-3fa1-4ce3-8fd7-3c0da38e0e45
pensions,/death-spouse-benefits-tax-pension,1,19820354-dadf-4bc4-b195-d16eb51b953e
pensions,/workplace-pensions/changing-jobs-and-taking-leave,1,b7a61b37-c495-42b3-82ee-9099d80b4889
pensions,/government/collections/national-insurance-contributions-statistics,1,5eb83dc7-7631-11e4-a3cb-005056011aef
pensions,/guidance/check-if-an-email-youve-received-from-hmrc-is-genuine,1,8182a40f-bc8e-4a90-8c20-9758b99e1684
pensions,/workplace-pensions/about-workplace-pensions,1,b7a61b37-c495-42b3-82ee-9099d80b4889
pensions,/government/organisations/the-pensions-regulator,1,283a5e75-445b-47d7-8b46-a2bd74fb8232
pensions,/log-in-register-hmrc-online-services/sign-in,1,632d1ae0-0340-4a23-87b0-595bb596e5f4
pensions,/government/news/trial-encourages-low-income-pensioners-to-apply-for-extra-financial-support,1,2b70ec31-17d8-4c65-a347-1aa485812ccf
pensions,/future-pension-centre,1,cfb64a86-67d1-4c0a-af5f-f4d8de8add7a
pip,/pip,3,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/pip/how-to-claim,3,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/pip/eligibility,3,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/pip/how-much-youll-get,3,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/pip/what-pip-is-for,3,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/pip/change-of-circumstances,3,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/pip/when-your-pip-claim-is-reviewed,3,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/guidance/the-personal-independence-payment-pip-toolkit,3,6b4688fb-530f-468d-836a-41895a544025
pip,/government/publications/personal-independence-payment-fact-sheets,3,5e66fa71-7631-11e4-a3cb-005056011aef
pip,/disability-benefits-helpline,3,ec91bada-acaf-4891-ab59-462f925f5441
pip,/government/publications/about-pip-what-it-is-and-how-to-claim-it-easy-read-guide,3,5e8c4a49-7631-11e4-a3cb-005056011aef
pip,/government/publications/personal-independence-payment-changes,3,1567f199-237c-4393-8f2a-7246178d3c5b
pip,/dla-disability-living-allowance-benefit,2,d1ff0616-4efa-42cd-b8a2-273e72fcde1b
pip,/winter-fuel-payment,2,403018fa-663a-4b5a-bf4c-38dcde904082
pip,/government/publications/personal-independence-payment-assessment-guide-for-assessment-providers,2,5dc56644-7631-11e4-a3cb-005056011aef
pip,/financial-help-disabled,2,d1d66f56-3a29-449c-9639-787f02a576e1
pip,/government/organisations/department-for-work-pensions,2,b548a09f-8b35-4104-89f4-f1a40bf3136d
pip,/government/publications/personal-independence-payment-fact-sheets/pip-handbook,2,5e66fa71-7631-11e4-a3cb-005056011aef
pip,/pip/claiming-if-you-might-have-12-months-or-less-to-live,2,56ffb2a7-f45f-4e6c-bbfe-3d898a3358d8
pip,/government/publications/pip-quick-guide-for-support-organisations,2,5e66f903-7631-11e4-a3cb-005056011aef
pip,/government/publications/what-personal-independence-payment-means-for-carers,2,5f4f176e-7631-11e4-a3cb-005056011aef
pip,/government/publications/pip-postcode-map-uk,2,5ebac8d6-7631-11e4-a3cb-005056011aef
pip,/government/collections/pip-administrative-exercise-progress-on-cases-cleared,2,7983135f-a009-4aa8-be3a-42353aa00823
pip,/disability-living-allowance-children,2,ee6607f1-d0ba-412b-b91c-7717286290ae
pip,/attendance-allowance,2,916b042a-ee5c-420b-8481-17c74e7bb456
pip,/universal-credit,2,f790dc71-386e-4440-9689-31f94e7ac64d
pip,/christmas-bonus,2,5d8de5fd-c085-40bd-9a37-d1e73e954599
pip,/government/statistics/announcements/personal-independence-payment-statistics-august-2024,2,0ea17b97-5ce5-42ec-b18f-6512420bb218
pip,/government/publications/advice-for-decision-making-staff-guide,2,5e96dacc-7631-11e4-a3cb-005056011aef
pip,/government/publications/pip-administrative-exercise-supreme-court-judgement-mm-definition-of-social,2,421b5447-1e6a-4ced-b5b0-a02d9fee2a16
pip,/government/publications/what-pip-means-for-the-health-sector,2,5e8cc0ef-7631-11e4-a3cb-005056011aef
pip,/guidance/procedures-for-uk-paediatric-investigation-plan-pips,2,b8d1a8c0-31e7-441a-8fa8-417dca7ff90b
pip,/pension-credit,2,36110496-f717-4ac9-9698-60601ab77454
pip,/disability-premiums,2,d2bea665-1f72-43f5-a5a9-a6e74b318951
pip,/government/publications/update-on-pip-silicone-gel-breast-implants,2,5dc1cf7c-7631-11e4-a3cb-005056011aef
pip,/cost-of-living/disabled-or-health-condition,2,e32abbce-90d5-4867-8e4e-53ea3bbcfc7c
pip,/government/publications/autumn-statement-2023,2,305d72f2-1143-4ed8-b0eb-680af58e0e08
pip,/government/publications/pip-administrative-exercise-upper-tribunal-decision-kt-and-sh-completion-report,2,402c98a4-3b6b-41ce-8b20-12b45ed51f4e
pip,/government/publications/personal-independence-payment-pip-assessments-first-independent-review,2,5f59c2e7-7631-11e4-a3cb-005056011aef
pip,/government/publications/claimant-views-on-ways-to-improve-pip-and-esa-questionnaires,2,3316cc89-73b4-44be-9cf8-0d3a454f7548
pip,/government/news/thousands-of-pensioners-to-benefit-from-pip-assessment-overhaul,2,05b616d8-aa0f-4dc5-80c1-46cad0e18c40
pip,/government/publications/advice-on-pip-implants,2,5dc58c62-7631-11e4-a3cb-005056011aef
pip,/government/statistics/personal-independence-payment-statistics-aug-2023,2,643858d5-4c52-48e7-b033-c51f246b75ab
pip,/government/publications/example-invitation-letters-for-claiming-pip,2,5f4f16d6-7631-11e4-a3cb-005056011aef
pip,/government/publications/pension-credit-toolkit/pension-credit-and-help-for-disabled-people,2,5ef1ac55-7631-11e4-a3cb-005056011aef
pip,/government/publications/pip-administrative-exercise-supreme-court-judgement-mm-definition-of-social-support-progress-report-at-31-august-2023/pip-administrative-exercise-for-mm-progress-report-to-31-august-2023,1,421b5447-1e6a-4ced-b5b0-a02d9fee2a16
pip,/housing-and-universal-credit/what-you-can-get,1,0cc846f7-3c05-49f9-a0df-80a77c32c148
